,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,marketing_strategy,total_nights,total_revenue
1668,City Hotel,0,22,2017,March,9,4,2,2,2,2,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,234.0,0,Transient,223.0,0,0,Check-Out,08-03-2017,Generic Marketing,4,892.0
1669,City Hotel,0,226,2017,March,10,7,0,2,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,234.0,0,Transient,72.0,0,0,Check-Out,09-03-2017,Early Booking Discount,2,144.0
1670,City Hotel,0,103,2017,March,10,5,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,72.94,0,0,Check-Out,09-03-2017,Early Booking Discount,4,291.76
1671,City Hotel,0,103,2017,March,10,5,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,64.14,0,0,Check-Out,09-03-2017,Early Booking Discount,4,256.56
1672,City Hotel,0,0,2017,March,10,8,0,1,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,152.0,234.0,0,Transient,64.95,0,0,Check-Out,09-03-2017,Last-Minute Deal,1,64.95
1673,City Hotel,0,23,2017,March,10,9,0,1,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,88.0,0,0,Check-Out,10-03-2017,Generic Marketing,1,88.0
1674,City Hotel,0,22,2017,March,10,11,0,1,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,G,0,No Deposit,74.78223350253808,197.0,0,Transient,85.0,0,0,Check-Out,12-03-2017,Generic Marketing,1,85.0
1675,City Hotel,0,2,2017,March,10,11,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,78.4,0,0,Check-Out,12-03-2017,Last-Minute Deal,1,78.4
1676,City Hotel,0,0,2017,March,10,7,0,5,1,0,0,BB,USA,Direct,Direct,0,0,0,D,A,0,No Deposit,74.78223350253808,234.0,0,Transient,90.0,0,0,Check-Out,12-03-2017,Last-Minute Deal,5,450.0
1677,City Hotel,0,7,2017,March,10,6,1,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,234.0,0,Transient,137.13,0,0,Check-Out,12-03-2017,Generic Marketing,6,822.78
1678,City Hotel,0,57,2017,March,10,11,0,1,2,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,234.0,0,Transient,108.0,0,0,Check-Out,12-03-2017,Early Booking Discount,1,108.0
1679,City Hotel,0,49,2017,March,10,10,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,83.0,234.0,0,Transient,86.76,1,1,Check-Out,13-03-2017,Early Booking Discount + Special Request Bonus,3,260.28000000000003
1680,City Hotel,0,15,2017,March,11,14,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,234.0,0,Transient,90.4,0,0,Check-Out,15-03-2017,Generic Marketing,1,90.4
1681,City Hotel,0,52,2017,March,11,12,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,100.3,0,1,Check-Out,16-03-2017,Early Booking Discount + Special Request Bonus,4,401.2
1682,City Hotel,0,30,2017,March,11,14,0,2,1,0,0,BB,USA,Online TA,GDS,0,0,0,E,E,0,No Deposit,195.0,234.0,0,Transient,153.0,0,0,Check-Out,16-03-2017,Generic Marketing,2,306.0
1683,City Hotel,0,38,2017,March,11,16,0,1,1,1,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,234.0,0,Transient,98.0,0,0,Check-Out,17-03-2017,Early Booking Discount,1,98.0
1684,City Hotel,0,0,2017,March,11,16,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,74.78223350253808,234.0,0,Transient,103.0,0,0,Check-Out,17-03-2017,Last-Minute Deal,1,103.0
1685,City Hotel,0,71,2017,March,11,17,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,60.98,0,1,Check-Out,18-03-2017,Early Booking Discount + Special Request Bonus,1,60.98
1686,City Hotel,0,72,2017,March,11,15,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,79.2,0,2,Check-Out,18-03-2017,Early Booking Discount + Special Request Bonus,3,237.60000000000002
1687,City Hotel,0,1,2017,March,11,16,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,76.44,0,0,Check-Out,18-03-2017,Last-Minute Deal,2,152.88
1688,City Hotel,0,51,2017,March,10,11,2,6,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,57.6,0,0,Check-Out,19-03-2017,Early Booking Discount,8,460.8
1689,City Hotel,0,6,2017,March,11,18,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,98.0,0,0,Check-Out,19-03-2017,Last-Minute Deal,1,98.0
1690,City Hotel,0,110,2017,March,11,18,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,234.0,0,Transient,106.2,0,2,Check-Out,20-03-2017,Early Booking Discount + Special Request Bonus,2,212.4
1691,City Hotel,0,25,2017,March,12,19,2,0,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,234.0,0,Transient,143.0,0,0,Check-Out,21-03-2017,Generic Marketing,2,286.0
1692,City Hotel,0,51,2017,March,12,19,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,79.2,0,0,Check-Out,21-03-2017,Early Booking Discount,2,158.4
1693,City Hotel,0,59,2017,March,12,20,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,106.2,0,2,Check-Out,22-03-2017,Early Booking Discount + Special Request Bonus,2,212.4
1694,City Hotel,0,43,2017,March,12,20,1,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,A,1,No Deposit,14.0,234.0,0,Transient,141.7,0,1,Check-Out,22-03-2017,Early Booking Discount + Special Request Bonus,2,283.4
1695,City Hotel,0,25,2017,March,12,19,2,2,2,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,234.0,0,Transient,106.08,0,0,Check-Out,23-03-2017,Generic Marketing,4,424.32
1696,City Hotel,0,1,2017,March,12,22,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,234.0,0,Transient,65.6,0,0,Check-Out,23-03-2017,Last-Minute Deal,1,65.6
1697,City Hotel,0,93,2017,March,12,21,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,234.0,0,Transient,91.93,0,1,Check-Out,25-03-2017,Early Booking Discount + Special Request Bonus,4,367.72
1698,City Hotel,0,113,2017,March,12,19,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,70.68,0,1,Check-Out,25-03-2017,Early Booking Discount + Special Request Bonus,6,424.08000000000004
1699,City Hotel,0,0,2017,March,13,28,0,1,1,0,0,BB,USA,Online TA,TA/TO,1,0,0,G,G,1,No Deposit,9.0,234.0,0,Transient,108.0,0,2,Check-Out,29-03-2017,Last-Minute Deal + Special Request Bonus,1,108.0
1700,City Hotel,0,0,2017,June,24,13,0,2,1,0,0,BB,USA,Online TA,TA/TO,1,0,1,D,D,0,No Deposit,9.0,234.0,0,Transient,150.0,0,1,Check-Out,15-06-2017,Last-Minute Deal + Special Request Bonus,2,300.0
1701,City Hotel,1,31,2017,July,29,16,2,0,1,0,0,BB,USA,Direct,Direct,1,0,2,A,A,1,No Deposit,74.78223350253808,234.0,0,Transient,135.0,0,2,No-Show,16-07-2017,Early Booking Discount + Special Request Bonus,2,270.0
1702,City Hotel,0,112,2017,March,13,26,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,97.2,0,2,Check-Out,29-03-2017,Early Booking Discount + Special Request Bonus,3,291.6
1703,City Hotel,0,14,2017,March,13,28,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,9.0,234.0,0,Transient,128.0,0,0,Check-Out,29-03-2017,Generic Marketing,1,128.0
1704,City Hotel,0,88,2017,March,13,31,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,88.2,0,1,Check-Out,01-04-2017,Early Booking Discount + Special Request Bonus,1,88.2
1705,City Hotel,0,116,2017,March,13,30,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,142.2,0,2,Check-Out,01-04-2017,Early Booking Discount + Special Request Bonus,2,284.4
1706,City Hotel,0,9,2017,April,14,2,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,100.2,0,0,Check-Out,03-04-2017,Generic Marketing,1,100.2
1707,City Hotel,0,159,2017,March,13,31,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,71.57,0,1,Check-Out,04-04-2017,Early Booking Discount + Special Request Bonus,4,286.28
1708,City Hotel,0,74,2017,April,14,3,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,234.0,0,Transient,97.02,0,0,Check-Out,07-04-2017,Early Booking Discount,4,388.08
1709,City Hotel,0,74,2017,April,14,3,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,234.0,0,Transient,97.02,0,0,Check-Out,07-04-2017,Early Booking Discount,4,388.08
1710,City Hotel,0,65,2017,April,14,2,2,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,76.23,0,1,Check-Out,08-04-2017,Early Booking Discount + Special Request Bonus,6,457.38
1711,City Hotel,0,14,2017,April,14,7,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,138.0,1,0,Check-Out,08-04-2017,Generic Marketing,1,138.0
1712,City Hotel,0,91,2017,April,14,5,0,4,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,234.0,0,Transient,69.3,0,1,Check-Out,09-04-2017,Early Booking Discount + Special Request Bonus,4,277.2
1713,City Hotel,0,81,2017,April,14,5,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,127.8,0,1,Check-Out,09-04-2017,Early Booking Discount + Special Request Bonus,4,511.2
1714,City Hotel,0,1,2017,April,14,7,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,120.0,0,1,Check-Out,10-04-2017,Last-Minute Deal + Special Request Bonus,3,360.0
1715,City Hotel,0,116,2017,April,15,9,2,0,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,166.5,0,3,Check-Out,11-04-2017,Early Booking Discount + Special Request Bonus,2,333.0
1716,City Hotel,0,30,2017,April,14,8,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,234.0,0,Transient,180.0,0,0,Check-Out,11-04-2017,Generic Marketing,3,540.0
1717,City Hotel,0,102,2017,April,15,9,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,117.0,0,0,Check-Out,12-04-2017,Early Booking Discount,3,351.0
1718,City Hotel,0,202,2017,April,15,9,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,149.4,0,2,Check-Out,12-04-2017,Early Booking Discount + Special Request Bonus,3,448.20000000000005
1719,City Hotel,0,202,2017,April,15,9,2,1,0,2,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,234.0,0,Transient,103.05,0,1,Check-Out,12-04-2017,Early Booking Discount + Special Request Bonus,3,309.15
1720,City Hotel,0,202,2017,April,15,9,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,158.4,1,2,Check-Out,12-04-2017,Early Booking Discount + Special Request Bonus,3,475.20000000000005
1721,City Hotel,0,202,2017,April,15,9,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,9.0,234.0,0,Transient,215.1,1,1,Check-Out,12-04-2017,Early Booking Discount + Special Request Bonus,3,645.3
1722,City Hotel,0,0,2017,April,15,10,1,2,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,234.0,0,Transient,162.67,1,1,Check-Out,13-04-2017,Last-Minute Deal + Special Request Bonus,3,488.01
1723,City Hotel,0,50,2017,April,15,13,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,108.0,0,1,Check-Out,14-04-2017,Early Booking Discount + Special Request Bonus,1,108.0
1724,City Hotel,0,50,2017,April,15,13,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,108.0,0,1,Check-Out,14-04-2017,Early Booking Discount + Special Request Bonus,1,108.0
1725,City Hotel,0,66,2017,April,15,11,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,234.0,0,Transient,253.33,0,2,Check-Out,14-04-2017,Early Booking Discount + Special Request Bonus,3,759.99
1726,City Hotel,0,70,2017,April,15,11,0,3,3,0,0,HB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,234.0,0,Transient,192.0,0,3,Check-Out,14-04-2017,Early Booking Discount + Special Request Bonus,3,576.0
1727,City Hotel,0,9,2017,April,15,13,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,234.0,0,Transient,210.0,0,1,Check-Out,16-04-2017,Generic Marketing + Special Request Bonus,3,630.0
1728,City Hotel,0,34,2017,April,15,15,0,1,3,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,234.0,0,Transient,185.0,0,0,Check-Out,16-04-2017,Early Booking Discount,1,185.0
1729,City Hotel,0,1,2017,April,15,15,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,121.59,0,1,Check-Out,16-04-2017,Last-Minute Deal + Special Request Bonus,1,121.59
1730,City Hotel,0,34,2017,April,15,15,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,120.0,0,1,Check-Out,17-04-2017,Early Booking Discount + Special Request Bonus,2,240.0
1731,City Hotel,0,11,2017,April,15,14,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,106.0,0,1,Check-Out,18-04-2017,Generic Marketing + Special Request Bonus,4,424.0
1732,City Hotel,0,177,2017,April,15,15,2,1,2,0,0,HB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,2.0,234.0,0,Transient-Party,105.33,0,1,Check-Out,18-04-2017,Early Booking Discount + Special Request Bonus,3,315.99
1733,City Hotel,0,177,2017,April,15,15,2,1,2,0,0,HB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,2.0,234.0,0,Transient-Party,105.33,0,1,Check-Out,18-04-2017,Early Booking Discount + Special Request Bonus,3,315.99
1734,City Hotel,0,83,2017,April,16,18,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,234.0,0,Transient,108.0,0,1,Check-Out,19-04-2017,Early Booking Discount + Special Request Bonus,1,108.0
1735,City Hotel,0,1,2017,April,16,18,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,234.0,0,Transient,160.0,0,1,Check-Out,19-04-2017,Last-Minute Deal + Special Request Bonus,1,160.0
1736,City Hotel,0,64,2017,April,16,17,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,108.0,0,3,Check-Out,20-04-2017,Early Booking Discount + Special Request Bonus,3,324.0
1737,City Hotel,0,83,2017,April,16,17,1,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,72.42,0,0,Check-Out,20-04-2017,Early Booking Discount,3,217.26
1738,City Hotel,0,71,2017,April,16,17,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,171.0,0,2,Check-Out,20-04-2017,Early Booking Discount + Special Request Bonus,3,513.0
1739,City Hotel,0,257,2017,April,15,13,2,6,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,9.0,234.0,0,Transient,201.66,0,1,Check-Out,21-04-2017,Early Booking Discount + Special Request Bonus,8,1613.28
1740,City Hotel,0,255,2017,April,15,13,2,6,0,2,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,234.0,0,Transient,101.7,0,1,Check-Out,21-04-2017,Early Booking Discount + Special Request Bonus,8,813.6
1741,City Hotel,0,28,2017,April,16,21,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,234.0,0,Transient,93.5,0,0,Check-Out,22-04-2017,Generic Marketing,1,93.5
1742,City Hotel,0,28,2017,April,16,21,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,234.0,0,Transient,93.5,0,0,Check-Out,22-04-2017,Generic Marketing,1,93.5
1743,City Hotel,0,25,2017,April,16,21,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,234.0,0,Transient,148.0,1,0,Check-Out,22-04-2017,Generic Marketing,1,148.0
1744,City Hotel,0,75,2017,April,16,21,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,171.0,0,1,Check-Out,24-04-2017,Early Booking Discount + Special Request Bonus,3,513.0
1745,City Hotel,0,130,2017,April,16,22,2,2,2,0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,234.0,0,Transient,89.0,0,1,Check-Out,26-04-2017,Early Booking Discount + Special Request Bonus,4,356.0
1746,City Hotel,0,74,2017,April,17,24,1,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,171.0,0,0,Check-Out,26-04-2017,Early Booking Discount,2,342.0
1747,City Hotel,0,130,2017,April,16,22,2,2,2,0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,234.0,0,Transient,89.0,0,1,Check-Out,26-04-2017,Early Booking Discount + Special Request Bonus,4,356.0
1748,City Hotel,0,73,2017,April,17,23,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,234.0,0,Transient,108.0,0,0,Check-Out,26-04-2017,Early Booking Discount,3,324.0
1749,City Hotel,0,73,2017,April,17,23,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,234.0,0,Transient,108.0,0,0,Check-Out,26-04-2017,Early Booking Discount,3,324.0
1750,City Hotel,0,279,2017,April,17,24,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,234.0,0,Transient,109.8,0,1,Check-Out,27-04-2017,Early Booking Discount + Special Request Bonus,3,329.4
1751,City Hotel,0,40,2017,April,17,26,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,234.0,0,Transient,174.0,0,3,Check-Out,28-04-2017,Early Booking Discount + Special Request Bonus,2,348.0
1752,City Hotel,0,317,2017,April,17,25,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,234.0,0,Transient,118.8,0,2,Check-Out,28-04-2017,Early Booking Discount + Special Request Bonus,3,356.4
1753,City Hotel,0,26,2017,April,17,27,0,1,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,115.0,0,3,Check-Out,28-04-2017,Generic Marketing + Special Request Bonus,1,115.0
1754,City Hotel,0,79,2017,April,17,26,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,171.0,0,0,Check-Out,29-04-2017,Early Booking Discount,3,513.0
1755,City Hotel,0,153,2017,April,17,27,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,96.25,0,0,Check-Out,29-04-2017,Early Booking Discount,2,192.5
1756,City Hotel,0,21,2017,April,17,29,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,115.0,0,2,Check-Out,30-04-2017,Generic Marketing + Special Request Bonus,1,115.0
1757,City Hotel,0,21,2017,April,17,29,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,115.0,0,2,Check-Out,30-04-2017,Generic Marketing + Special Request Bonus,1,115.0
1758,City Hotel,0,128,2017,April,18,30,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,234.0,0,Transient,200.0,0,0,Check-Out,01-05-2017,Early Booking Discount,1,200.0
1759,City Hotel,0,134,2017,April,18,30,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,234.0,0,Transient,144.0,0,0,Check-Out,01-05-2017,Early Booking Discount,1,144.0
1760,City Hotel,0,325,2017,May,18,1,1,0,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,93.5,0,1,Check-Out,02-05-2017,Early Booking Discount + Special Request Bonus,1,93.5
1761,City Hotel,0,327,2017,May,18,2,0,2,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,234.0,0,Group,93.5,0,1,Check-Out,04-05-2017,Early Booking Discount + Special Request Bonus,2,187.0
1762,City Hotel,0,325,2017,May,18,1,1,0,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,93.5,0,0,Check-Out,02-05-2017,Early Booking Discount,1,93.5
1763,City Hotel,0,327,2017,May,18,2,0,2,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,234.0,0,Group,93.5,0,0,Check-Out,04-05-2017,Early Booking Discount,2,187.0
1764,City Hotel,0,166,2017,May,18,1,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,99.0,0,2,Check-Out,03-05-2017,Early Booking Discount + Special Request Bonus,2,198.0
1765,City Hotel,0,47,2017,May,18,2,0,1,2,0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,234.0,0,Transient,80.1,0,0,Check-Out,03-05-2017,Early Booking Discount,1,80.1
1766,City Hotel,0,256,2017,May,18,2,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,234.0,0,Transient,110.0,0,1,Check-Out,03-05-2017,Early Booking Discount + Special Request Bonus,1,110.0
1767,City Hotel,0,96,2017,May,18,1,1,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,105.0,0,2,Check-Out,03-05-2017,Early Booking Discount + Special Request Bonus,2,210.0
1768,City Hotel,0,18,2017,April,18,30,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,184.0,0,1,Check-Out,03-05-2017,Generic Marketing + Special Request Bonus,3,552.0
1769,City Hotel,0,104,2017,April,18,30,2,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,234.0,0,Transient,105.0,0,0,Check-Out,03-05-2017,Early Booking Discount,3,315.0
1770,City Hotel,0,104,2017,April,18,30,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,123.0,0,0,Check-Out,03-05-2017,Early Booking Discount,3,369.0
1771,City Hotel,0,72,2017,May,18,1,1,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,79.2,0,0,Check-Out,04-05-2017,Early Booking Discount,3,237.60000000000002
1772,City Hotel,0,0,2017,May,18,2,0,2,1,0,0,SC,USA,Offline TA/TO,GDS,0,0,0,E,E,1,No Deposit,195.0,234.0,0,Transient,190.0,0,1,Check-Out,04-05-2017,Last-Minute Deal + Special Request Bonus,2,380.0
1773,City Hotel,0,14,2017,May,18,3,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,74.78223350253808,234.0,0,Transient,140.0,0,2,Check-Out,05-05-2017,Generic Marketing + Special Request Bonus,2,280.0
1774,City Hotel,0,8,2017,May,18,2,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,180.0,0,1,Check-Out,05-05-2017,Generic Marketing + Special Request Bonus,3,540.0
1775,City Hotel,0,8,2017,May,18,4,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8.0,234.0,0,Transient,290.0,0,1,Check-Out,06-05-2017,Generic Marketing + Special Request Bonus,2,580.0
1776,City Hotel,0,82,2017,May,18,3,0,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,108.0,0,1,Check-Out,06-05-2017,Early Booking Discount + Special Request Bonus,3,324.0
1777,City Hotel,0,4,2017,May,18,5,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,234.0,0,Transient,232.0,0,1,Check-Out,06-05-2017,Last-Minute Deal + Special Request Bonus,1,232.0
1778,City Hotel,0,82,2017,May,18,3,0,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,108.0,0,1,Check-Out,06-05-2017,Early Booking Discount + Special Request Bonus,3,324.0
1779,City Hotel,0,15,2017,May,18,5,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,234.0,0,Transient,120.0,0,1,Check-Out,06-05-2017,Generic Marketing + Special Request Bonus,1,120.0
